#
# Results on Mon, 11 Oct 2021 23:20:42 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36 OPR/80.0.4170.16
# Design number was non-random = 14
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. ID.
# 14. Comments.
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,2,0,intro,NULL,PennController,0,_Trial_,Start,1633994170948,test,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,2,0,intro,NULL,PennController,0,_Trial_,End,1633994181213,test,NULL
# 13. Comments.
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,3,0,beginning,NULL,PennController,1,_Trial_,Start,1633994181221,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,3,0,beginning,NULL,PennController,1,_Trial_,End,1633994185837,NULL
# 13. group.
# 14. condition.
# 15. item.
# 16. Comments.
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,4,0,experiment,NULL,PennController,4,_Trial_,Start,1633994185838,C,single,animal,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,4,0,experiment,NULL,SelectionGrid,test-phase,Selections,sup-light-1.jpg|sup-light-1.jpg;true;16166,1633994185842,C,single,animal,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,4,0,experiment,NULL,PennController,4,_Trial_,End,1633994214834,C,single,animal,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,5,0,experiment,NULL,PennController,5,_Trial_,Start,1633994214835,C,single,beast,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,5,0,experiment,NULL,SelectionGrid,test-phase,Selections,sup-vehicle-4.jpg|sup-vehicle-4.jpg;true;10403,1633994214838,C,single,beast,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,5,0,experiment,NULL,PennController,5,_Trial_,End,1633994237756,C,single,beast,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,6,0,experiment,NULL,PennController,6,_Trial_,Start,1633994237758,C,contrast,electronics,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,6,0,experiment,NULL,SelectionGrid,test-phase,Selections,sup-fruit-5.jpg|sup-fruit-5.jpg;true;32962,1633994237761,C,contrast,electronics,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,6,0,experiment,NULL,PennController,6,_Trial_,End,1633994290498,C,contrast,electronics,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,7,0,experiment,NULL,PennController,7,_Trial_,Start,1633994290499,C,single,Filler-Color-red,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,7,0,experiment,NULL,SelectionGrid,test-phase,Selections,blue-rect.jpg|blue-rect.jpg;true;889,1633994290504,C,single,Filler-Color-red,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,7,0,experiment,NULL,PennController,7,_Trial_,End,1633994304154,C,single,Filler-Color-red,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,8,0,experiment,NULL,PennController,8,_Trial_,Start,1633994304156,C,contrast,fruit,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,8,0,experiment,NULL,SelectionGrid,test-phase,Selections,basic-apple-3.jpg|basic-apple-3.jpg;true;1332,1633994304158,C,contrast,fruit,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,8,0,experiment,NULL,PennController,8,_Trial_,End,1633994325280,C,contrast,fruit,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,9,0,experiment,NULL,PennController,9,_Trial_,Start,1633994325281,C,single,furniture,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,9,0,experiment,NULL,SelectionGrid,test-phase,Selections,sup-light-5.jpg|sup-light-5.jpg;true;2307,1633994325284,C,single,furniture,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,9,0,experiment,NULL,PennController,9,_Trial_,End,1633994340368,C,single,furniture,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,10,0,experiment,NULL,PennController,10,_Trial_,Start,1633994340370,C,single,light,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,10,0,experiment,NULL,SelectionGrid,test-phase,Selections,basic-lamp-3.jpg|basic-lamp-3.jpg;true;11604,1633994340373,C,single,light,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,10,0,experiment,NULL,PennController,10,_Trial_,End,1633994365140,C,single,light,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,11,0,experiment,NULL,PennController,11,_Trial_,Start,1633994365141,C,single,Filler-Shape-triangle,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,11,0,experiment,NULL,SelectionGrid,test-phase,Selections,lines-1.jpg|lines-1.jpg;true;1342,1633994365144,C,single,Filler-Shape-triangle,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,11,0,experiment,NULL,PennController,11,_Trial_,End,1633994379133,C,single,Filler-Shape-triangle,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,12,0,experiment,NULL,PennController,12,_Trial_,Start,1633994379133,C,contrast,vegetable,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,12,0,experiment,NULL,SelectionGrid,test-phase,Selections,contrast-red_pepper-1.jpg|contrast-red_pepper-1.jpg;true;1917,1633994379137,C,contrast,vegetable,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,12,0,experiment,NULL,PennController,12,_Trial_,End,1633994400652,C,contrast,vegetable,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,13,0,experiment,NULL,PennController,13,_Trial_,Start,1633994400654,C,contrast,vehicle,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,13,0,experiment,NULL,SelectionGrid,test-phase,Selections,sup-vegetable-1.jpg|sup-vegetable-1.jpg;true;1397,1633994400659,C,contrast,vehicle,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,13,0,experiment,NULL,PennController,13,_Trial_,End,1633994421788,C,contrast,vehicle,NULL
# 13. window_size.
# 14. Comments.
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,14,0,end,NULL,PennController,2,_Trial_,Start,1633994421789,1880x939,NULL
1633994442,2f9a7341a6e6ed52e7847d0b824ac59f,14,0,end,NULL,PennController,2,_Trial_,End,1633994441199,1880x939,NULL
#
# Results on Mon, 11 Oct 2021 23:28:50 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36
# Design number was non-random = 15
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. ID.
# 14. Comments.
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,2,0,intro,NULL,PennController,0,_Trial_,Start,1633994693205,6357,NULL
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,2,0,intro,NULL,PennController,0,_Trial_,End,1633994694611,6357,NULL
# 13. Comments.
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,3,0,beginning,NULL,PennController,1,_Trial_,Start,1633994694616,NULL
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,3,0,beginning,NULL,PennController,1,_Trial_,End,1633994700119,NULL
# 13. group.
# 14. condition.
# 15. item.
# 16. Comments.
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,4,0,experiment,NULL,PennController,4,_Trial_,Start,1633994700120,D,contrast,animal,NULL
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,4,0,experiment,NULL,SelectionGrid,test-phase,Selections,sub-dalmatian-2.jpg;sub-dalmatian-1.jpg|sub-dalmatian-2.jpg;true;4483:sub-dalmatian-1.jpg;true;5355,1633994700125,D,contrast,animal,NULL
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,4,0,experiment,NULL,PennController,4,_Trial_,End,1633994728058,D,contrast,animal,NULL
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,5,0,experiment,NULL,PennController,5,_Trial_,Start,1633994728060,D,contrast,beast,NULL
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,5,0,experiment,NULL,SelectionGrid,test-phase,Selections,sub-trex-1.jpg;sub-trex-2.jpg|sub-trex-1.jpg;true;2802:sub-trex-2.jpg;true;3969,1633994728063,D,contrast,beast,NULL
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,5,0,experiment,NULL,PennController,5,_Trial_,End,1633994758291,D,contrast,beast,NULL
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,6,0,experiment,NULL,PennController,6,_Trial_,Start,1633994758292,D,single,electronics,NULL
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,6,0,experiment,NULL,SelectionGrid,test-phase,Selections,sub-smart_phone-2.jpg;sub-smart_phone-1.jpg|sub-smart_phone-2.jpg;true;4055:sub-smart_phone-1.jpg;true;4916,1633994758297,D,single,electronics,NULL
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,6,0,experiment,NULL,PennController,6,_Trial_,End,1633994782411,D,single,electronics,NULL
1633994930,5ab45ca0d6e1938e5afea5031a0e8bb4,7,0,experiment,NULL,PennController,7,_Trial_,Start,1633994782412,D,single,Filler-Color-red,NULL
